service,listing_index,listing_id,listing_name,listing_address,listing_city_slug,listing_area_slug,listing_business_slug,delivery_name,delivery_address,delivery_city,delivery_area,url,score,name_score,slug_score,address_score,postcode_match,exact_slug_match,second_best_score,gap_to_second,auto_updated,reason,area_match
deliveroo,956,40784512-6c91-4490-9c21-65f7cac1e873,Avon Spice,"98 Gloucester Road, Bristol, BS11 9AQ",bristol,avonmouth,avon-spice,slice-of-spice-avonmouth,,bristol,avonmouth,https://deliveroo.co.uk/menu/bristol/avonmouth/slice-of-spice-avonmouth,78.33,66.67,41.18,,,False,68.55,9.78,False,needs review,True
deliveroo,1019,44bd6a5a-6f9e-4810-894c-f39d4c587b17,The Bristol Talking Therapy Rooms,"3 Redcliffe Parade East, Bristol",bristol,redcliffe,the-bristol-talking-therapy-rooms,v-gang-bristol,,bristol,redcliffe-quarter,https://deliveroo.co.uk/menu/bristol/redcliffe-quarter/v-gang-bristol,78.33,66.67,34.04,,,False,74.72,3.61,False,needs review,True
deliveroo,1126,4bd07fb1-8e87-4699-8674-ece43f5c6bb9,Redcliffe Pharmacy,"Redcliff Hill, Bristol, BS1 6TB",bristol,redcliffe,redcliffe-pharmacy,southern-co-op-bristol-redcliffe-street,,bristol,redcliffe-quarter,https://deliveroo.co.uk/menu/bristol/redcliffe-quarter/southern-co-op-bristol-redcliffe-street,78.33,66.67,38.6,,,False,68.14,10.19,False,needs review,True
deliveroo,1129,4bf29ab5-67c7-429c-84ca-1c96ebee14ce,Knowle saver,"5 Melvin Square, Bristol, BS4 1LZ",bristol,knowle,knowle-saver,5941-bristol-knowle-park,,bristol,knowle-west-area,https://deliveroo.co.uk/menu/bristol/knowle-west-area/5941-bristol-knowle-park,78.33,66.67,50.0,,,False,78.33,0.0,False,needs review,True
deliveroo,1183,4fb8e46d-6c33-4f15-9169-dfdf403a7aea,Lloyds Flowers,"Clifton Down Shopping Centre Whiteladies Road, Bristol, BS8 2NN",bristol,clifton,lloyds-flowers,forest-and-the-flowers,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/forest-and-the-flowers,78.33,66.67,55.56,,,False,68.43,9.9,False,needs review,True
deliveroo,1195,50621f52-60ad-4cee-b53e-45975e1501f3,The Cow & Sow,"46 Whiteladies Road, Bristol, BS8 2NH",bristol,clifton,the-cow-sow,the-bowl-shed,,bristol,clifton-down,https://deliveroo.co.uk/menu/bristol/clifton-down/the-bowl-shed,78.33,66.67,66.67,,,False,68.55,9.78,False,needs review,True
deliveroo,1463,61b147e3-a454-4f23-89bd-5e694274c800,Caspian Fish Bar,"68 Leinster Avenue, Bristol, BS4 1NL",bristol,knowle,caspian-fish-bar,nemos-fish-bar-bristol,,bristol,knowle-west-area,https://deliveroo.co.uk/menu/bristol/knowle-west-area/nemos-fish-bar-bristol,78.33,66.67,52.63,,,False,78.33,0.0,False,needs review,True
deliveroo,1470,624e465b-ba70-4fd9-9dca-97904fb35fc7,No12 Easton · Cafe,"12 High St, Easton, Bristol BS5 6DL, UK",bristol,easton,no12-easton-cafe,iceland-easton,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/iceland-easton,78.33,66.67,53.33,,,False,73.05,5.28,False,needs review,True
deliveroo,1559,676786e4-93ff-4491-8046-8272bd8ef5dd,Café 365,"365 Filton Avenue, Bristol, BS7 0BD, GB",bristol,horfield,caf-365,pinkmans-bakery-cafe,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/pinkmans-bakery-cafe,78.33,66.67,22.22,,,False,78.33,0.0,False,needs review,True
deliveroo,1697,71194518-0bec-4ed3-b266-a493c5e6dc81,Gill store,,bristol,knowle,gill-store,bath-road-convenience-store-361-bath-road,,bristol,upper-knowle-and-totterdown,https://deliveroo.co.uk/menu/bristol/upper-knowle-and-totterdown/bath-road-convenience-store-361-bath-road,78.33,66.67,27.45,,,False,67.5,10.83,False,needs review,True
deliveroo,1732,7330f1f5-a1d7-4b4c-af0b-cbb16c8d8ce7,Whitehall Easton,"10 High Street, Bristol, BS5 6DL",bristol,easton,whitehall-easton,iceland-easton,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/iceland-easton,78.33,66.67,66.67,,,False,70.45,7.88,False,needs review,True
deliveroo,1862,7b031c75-96e1-4f4e-b49d-fe3f38325dba,Harbourside Kitchen,"Gas Ferry Road, Bristol, BS1 6TY",bristol,hotwells,harbourside-kitchen,talwar-kitchen,,bristol,hotwells,https://deliveroo.co.uk/menu/bristol/hotwells/talwar-kitchen,78.33,66.67,60.61,,,False,62.21,16.12,False,needs review,True
deliveroo,1904,7e0c6276-627e-42f6-ad31-1dff95e2799e,M32 Cafe,"537 Stapleton Road, Bristol, BS5 6PE",bristol,eastville,m32-cafe,concorde-cafe-fishponds,,bristol,eastville-park,https://deliveroo.co.uk/menu/bristol/eastville-park/concorde-cafe-fishponds,78.33,66.67,32.26,,,False,78.33,0.0,False,needs review,True
deliveroo,2093,89f77a92-6072-4c02-be09-85efd99d2823,Broadway Buffets,"19 Broad Walk, Bristol, BS4 2RA",bristol,knowle,broadway-buffets,quality-baps-buffets,,bristol,knowle-west-area,https://deliveroo.co.uk/menu/bristol/knowle-west-area/quality-baps-buffets,78.33,66.67,55.56,,,False,74.57,3.76,False,needs review,True
deliveroo,2179,8feb9820-bd16-4d4b-8e25-e4e559ad2328,Newquay fish bar,,bristol,knowle,newquay-fish-bar,nemos-fish-bar-bristol,,bristol,knowle-west-area,https://deliveroo.co.uk/menu/bristol/knowle-west-area/nemos-fish-bar-bristol,78.33,66.67,57.89,,,False,78.33,0.0,False,needs review,True
deliveroo,2415,9e72868b-0fba-4471-bf0b-d4be16e40423,Sainsbury's Local,"140a Whiteladies Road, Bristol, BS8 2RS",bristol,clifton,sainsburys-local,sainsburys-clifton-down,,bristol,clifton-down,https://deliveroo.co.uk/menu/bristol/clifton-down/sainsburys-clifton-down,78.33,65.0,66.67,,,False,73.1,5.23,False,needs review,True
deliveroo,2502,a4bb1782-5187-4d5d-b2af-749ee5a5c8d5,Co-op Food,"117-121 Gloucester Road, Bristol, BS7 8AT",bristol,bishopston,co-op-food,southern-co-op-bristol-ashley-down,,bristol,ashley-down-and-bishopston,https://deliveroo.co.uk/menu/bristol/ashley-down-and-bishopston/southern-co-op-bristol-ashley-down,78.33,66.67,36.36,,,False,,999.0,False,needs review,True
deliveroo,2748,b6bbc15f-6a40-4a6e-98e9-8eb011c5c185,Bristol Physiotherapy Sports Injury Clinic#,,bristol,redcliffe,bristol-physiotherapy-sports-injury-clinic,v-gang-bristol,,bristol,redcliffe-quarter,https://deliveroo.co.uk/menu/bristol/redcliffe-quarter/v-gang-bristol,78.33,66.67,25.0,,,False,74.57,3.76,False,needs review,True
deliveroo,2779,b8a28a0e-0e1d-493c-a2a9-08fae9d23b44,Redland Stores,"13 Zetland Road, Bristol, BS6 7AG",bristol,redland,redland-stores,redland-tandoori-chandos-road,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/redland-tandoori-chandos-road,78.33,66.67,55.81,,,False,78.33,0.0,False,needs review,True
deliveroo,2795,b96b509a-7ded-4f76-8ad9-2650f0e07947,Old Crow,"Crow Lane, Bristol, BS10 7DW",bristol,henbury,old-crow,co-op-crow-lane,,bristol,brentry-and-henbury,https://deliveroo.co.uk/menu/bristol/brentry-and-henbury/co-op-crow-lane,78.33,66.67,52.17,,,False,61.0,17.33,False,needs review,True
deliveroo,2841,bce4f226-d190-4eed-9c61-53f12ee7be7f,the Viet kitchen,"6 Cotham Hill, Bristol, BS6 6LF",bristol,cotham,the-viet-kitchen,cotham-kitchen,,bristol,cotham,https://deliveroo.co.uk/menu/bristol/cotham/cotham-kitchen,78.33,66.67,66.67,,,False,78.33,0.0,False,needs review,True
deliveroo,2873,bf268307-b024-4b89-8ad6-4768d1d6ccbd,Bar 44,"18-20 Regent Street, Bristol, BS8 4HG",bristol,clifton,bar-44,clifton-village-fish-bar,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/clifton-village-fish-bar,78.33,66.67,20.0,,,False,78.33,0.0,False,needs review,True
deliveroo,2977,c5f77b5a-b138-44a2-8169-4f050a1b74ad,Chaudery Bros. Halal Butchers,"268 Stapleton Road, Bristol",bristol,easton,chaudery-bros-halal-butchers,almakkah-halal-butchers-92-stapleton-road,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/almakkah-halal-butchers-92-stapleton-road,78.33,66.67,46.38,,,False,67.5,10.83,False,needs review,True
deliveroo,3012,c8991822-093d-4123-b467-c09560c9fc3b,Avana Lounge,"260 Gloucester Road, Bristol, BS7 8PB",bristol,bishopston,avana-lounge,mula-lounge-ltd,,bristol,ashley-down-and-bishopston,https://deliveroo.co.uk/menu/bristol/ashley-down-and-bishopston/mula-lounge-ltd,78.33,66.67,59.26,,,False,62.08,16.25,False,needs review,True
deliveroo,3026,c9b314f2-383c-482b-b501-35b2f5364f26,TLC Cafe,"260 Long Cross, Bristol, BS11 0NP",bristol,lawrence-weston,tlc-cafe,smilers-cafe-72-ridingleaze,,bristol,lawrence-weston-and-henbury,https://deliveroo.co.uk/menu/bristol/lawrence-weston-and-henbury/smilers-cafe-72-ridingleaze,78.33,66.67,34.29,,,False,,999.0,False,needs review,True
deliveroo,3036,caa8f972-13f2-4549-9a1d-3fafd687719a,The Anchor,"323 Gloucester Road, Bristol, BS7 8PE",bristol,horfield,the-anchor,the-cuban-chef,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/the-cuban-chef,78.33,50.0,66.67,,,False,67.5,10.83,False,needs review,True
deliveroo,3188,d5c91dfc-295b-4cf3-9e7b-7482ae8d18b9,Square Roots,"16 Gainsborough Square, Bristol, BS7 9XA",bristol,lockleaze,square-roots,the-indian-foodbox-gainsborough-square,,bristol,lockleaze-and-cheswick,https://deliveroo.co.uk/menu/bristol/lockleaze-and-cheswick/the-indian-foodbox-gainsborough-square,78.33,66.67,24.0,,,False,78.33,0.0,False,needs review,True
deliveroo,3191,d612abfa-ce22-47e3-bd99-5cb5d7c50e80,Top Chef,"50 Bishopthorpe Road, Bristol, BS10 5AD",bristol,horfield,top-chef,the-cuban-chef,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/the-cuban-chef,78.33,66.67,54.55,,,False,67.5,10.83,False,needs review,True
deliveroo,3358,dff82471-3a01-4a8e-94b8-93e97b00775d,The House Cafe,"359 Gloucester Road, Bristol, BS7 8TG",bristol,horfield,the-house-cafe,tbl-cafe,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/tbl-cafe,78.33,66.67,54.55,,,False,72.14,6.19,False,needs review,True
deliveroo,3590,ef9accb7-89a9-4702-8ff6-fab7ffc1cdb6,Co-op Food,"149 Crow Lane, Bristol, BS10 7DR",bristol,henbury,co-op-food,co-op-crow-lane,,bristol,brentry-and-henbury,https://deliveroo.co.uk/menu/bristol/brentry-and-henbury/co-op-crow-lane,78.33,66.67,56.0,,,False,78.33,0.0,False,needs review,True
deliveroo,3631,f2899ffe-6e3e-4721-b91f-aab089ade5c2,Corner stores,"Saint Johns Lane, Bristol, BS3 5AU",bristol,windmill-hill,corner-stores,ellen-stores,,bristol,windmill-hill-victoria-park,https://deliveroo.co.uk/menu/bristol/windmill-hill-victoria-park/ellen-stores,78.33,66.67,64.0,,,False,67.5,10.83,False,needs review,True
deliveroo,3698,f72562d8-da57-4bc5-953a-6ff5a5b8740d,Curry Lounge,"403 Gloucester Road, Bristol, BS7 8TS",bristol,ashley-down,curry-lounge,mula-lounge-ltd,,bristol,ashley-down-and-bishopston,https://deliveroo.co.uk/menu/bristol/ashley-down-and-bishopston/mula-lounge-ltd,78.33,66.67,59.26,,,False,,999.0,False,needs review,True
deliveroo,869,3b004da9-3afa-45b4-839f-9de608fb26f0,Bedminster Tailoring & Alterations,21 Cannon Street,bristol,southville,bedminster-tailoring-alterations,gusto-italian-deli-bedminster,,bristol,southville-west,https://deliveroo.co.uk/menu/bristol/southville-west/gusto-italian-deli-bedminster,77.62,65.57,45.9,,,False,76.79,0.83,False,needs review,True
deliveroo,1599,6a591bcb-82ae-487b-bb8b-427ecb07f6cd,Easton Convenience Store,"254 Stapleton Road, Bristol, BS5 0NP",bristol,easton,easton-convenience-store,easton-service-station,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/easton-service-station,77.39,65.22,65.22,,,False,74.0,3.39,False,needs review,True
deliveroo,3787,fcd94e60-1d9a-4ed9-87f5-e1a36cf91321,Coronation Road Convenience Store,"250-251 Coronation Road, Bristol, BS3 1RL",bristol,southville,coronation-road-convenience-store,co-op-bristol-coronation-road-1,,bristol,southville-west,https://deliveroo.co.uk/menu/bristol/southville-west/co-op-bristol-coronation-road-1,77.39,65.22,50.0,,,False,75.62,1.77,False,needs review,True
deliveroo,424,1c1f4239-0bba-42b0-8378-1b12be99ab9a,General Store Bristol,"177-179 North Street, Bristol, BS3 1JQ",bristol,bedminster,general-store-bristol,the-kings-head-bristol,,bristol,bedminster-down,https://deliveroo.co.uk/menu/bristol/bedminster-down/the-kings-head-bristol,77.33,65.12,55.81,,,False,71.4,5.93,False,needs review,True
deliveroo,3198,d68144d0-f507-4f83-8d0b-cfbb7d4cf8dc,Horfield Dental Care,"525 Gloucester Road, Bristol, BS7 8UG",bristol,horfield,horfield-dental-care,grounded-horfield,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/grounded-horfield,77.16,64.86,43.24,,,False,72.14,5.02,False,needs review,True
deliveroo,3620,f1a5f449-ea19-474e-b574-bb8732e7f73e,Bake Away Bristol,16 Chandos Road,bristol,redland,bake-away-bristol,cardamom-bay-bristol,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/cardamom-bay-bristol,77.16,64.86,64.86,,,False,75.86,1.3,False,needs review,True
deliveroo,384,19339a76-ed7f-4c05-bee9-6910e5ae9e1d,Bonjour Belle,"78 Alma Road, Bristol, BS8 2DJ",bristol,clifton,bonjour-belle,belle-de-jour-florist,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/belle-de-jour-florist,77.06,64.71,41.18,,,False,63.26,13.8,False,needs review,True
deliveroo,1268,5489cf67-642a-4dc6-8581-2a3dd630fc73,Easton Halal Butcher,"427 Stapleton Road, Bristol, BS5 6NA",bristol,easton,easton-halal-butcher,iceland-easton,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/iceland-easton,77.06,64.71,35.29,,,False,75.49,1.57,False,needs review,True
deliveroo,2402,9da0e6c2-6249-461f-b529-1b64e1bb86da,Ashley Down Dental Care,"380 Gloucester Road, Bristol, BS7 8TR",bristol,ashley-down,ashley-down-dental-care,southern-co-op-bristol-ashley-down,,bristol,ashley-down-and-bishopston,https://deliveroo.co.uk/menu/bristol/ashley-down-and-bishopston/southern-co-op-bristol-ashley-down,77.06,64.71,38.6,,,False,62.58,14.48,False,needs review,True
deliveroo,277,11be67cf-7b71-4cd9-8209-8cded62749eb,Ruby Jeans: The Parade,,bristol,shirehampton,ruby-jeans-the-parade,ali-mahal-9-10-the-parade-shirehampton,,bristol,shirehampton,https://deliveroo.co.uk/menu/bristol/shirehampton/ali-mahal-9-10-the-parade-shirehampton,76.94,64.52,44.07,,,False,61.0,15.94,False,needs review,True
deliveroo,1272,54d306ec-191c-44d5-a928-31079464ca7a,Foodie Vietnam,"Market Chambers Saint Nicholas Street, Bristol, BS1 1JW",bristol,broadmead,foodie-vietnam,rollin-vietnamese,,bristol,broadmead-and-cabot-circus,https://deliveroo.co.uk/menu/bristol/broadmead-and-cabot-circus/rollin-vietnamese,76.94,64.52,64.52,,,False,72.14,4.8,False,needs review,True
deliveroo,2319,987c53cd-7424-4aad-93c1-774724a078a9,St Anne's Kitchen,,bristol,st-annes,st-annes-kitchen,arditos-kitchen,,bristol,st-annes-area,https://deliveroo.co.uk/menu/bristol/st-annes-area/arditos-kitchen,76.94,63.64,64.52,,,False,72.92,4.02,False,needs review,True
deliveroo,1401,5d7e0554-6543-4ddb-978f-fb0e5c9a49e5,Easton Chemist,"192 Stapleton Road, Bristol, BS5 0NY",bristol,easton,easton-chemist,iceland-easton,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/iceland-easton,76.79,64.29,50.0,,,False,75.0,1.79,False,needs review,True
deliveroo,2256,94380a9a-777f-47d8-8d28-bddcb35b53d2,M.I.S. Pizza,"29 West Street, Bristol, BS2 0BZ",bristol,st-philips,mis-pizza,mis-pizza-and-kebab,,bristol,st-philips-and-old-market,https://deliveroo.co.uk/menu/bristol/st-philips-and-old-market/mis-pizza-and-kebab,76.79,62.5,64.29,,,False,75.62,1.17,False,needs review,True
deliveroo,3210,d6c75d7a-5c27-4071-8398-eeffe86c38df,Monte Carlo Cafe,"458 Stapleton Road, Bristol, BS5 6PA",bristol,eastville,monte-carlo-cafe,cafe-mar-bar,,bristol,eastville-park,https://deliveroo.co.uk/menu/bristol/eastville-park/cafe-mar-bar,76.79,64.29,42.86,,,False,68.33,8.46,False,needs review,True
deliveroo,3733,f9c03f48-ad96-41fc-a60e-0cbeeccaceec,Hudds Hill Road Corner Store,"38 Hudds Hill Road, Bristol, BS5 7QQ",bristol,speedwell,hudds-hill-road-corner-store,greek-gyros-staple-hill-road,,bristol,speedwell-and-hillfields,https://deliveroo.co.uk/menu/bristol/speedwell-and-hillfields/greek-gyros-staple-hill-road,76.79,64.29,39.29,,,False,76.17,0.62,False,needs review,True
deliveroo,119,0718fe02-084c-475b-b180-30f822f84bad,Indira Rose,"24 The Mall, Bristol, BS8 4DS",bristol,hotwells,indira-rose,indian-rassasy,,bristol,hotwells,https://deliveroo.co.uk/menu/bristol/hotwells/indian-rassasy,76.6,64.0,64.0,,,False,,999.0,False,needs review,True
deliveroo,1124,4bafa9f9-4dbb-4be3-bf3f-c2426d8be4f6,Abbie's cafe,8 Wootton Road,bristol,st-annes,abbies-cafe,riverside-cafe,,bristol,st-annes-area,https://deliveroo.co.uk/menu/bristol/st-annes-area/riverside-cafe,76.6,61.54,64.0,,,False,67.5,9.1,False,needs review,True
deliveroo,1692,70b4394a-8656-48c5-b1cd-ea44a5005cd8,Horfield Leisure Centre,"Bristol, BS7 0XW",bristol,horfield,horfield-leisure-centre,grounded-horfield,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/grounded-horfield,76.6,64.0,40.0,,,False,69.49,7.11,False,needs review,True
deliveroo,1841,79b94aae-520b-45ab-85df-9ca9a868bb8e,The Victoria Park,"66 Raymend Road, Bristol, BS3 4QW",bristol,windmill-hill,the-victoria-park,the-park-bakery-knwl,,bristol,windmill-hill-victoria-park,https://deliveroo.co.uk/menu/bristol/windmill-hill-victoria-park/the-park-bakery-knwl,76.6,64.0,48.65,,,False,66.62,9.98,False,needs review,True
deliveroo,2754,b7857c43-b077-4f93-ba87-e4845199fe67,Horfield News Convenience Store,"219 Filton Avenue, Bristol, BS7 0AY",bristol,horfield,horfield-news-convenience-store,grounded-horfield,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/grounded-horfield,76.6,64.0,33.33,,,False,71.49,5.11,False,needs review,True
deliveroo,3390,e2a3d77d-d356-4ccf-8003-69ef62f37e7f,Hengrove Pharmacy,"9 The Parade, Bristol, BS14 9DB",bristol,knowle,hengrove-pharmacy,morrisons-daily-hengrove-way,,bristol,knowle-west-area,https://deliveroo.co.uk/menu/bristol/knowle-west-area/morrisons-daily-hengrove-way,76.6,64.0,48.89,,,False,68.33,8.27,False,needs review,True
deliveroo,3704,f7ad01c3-63cb-4240-9dca-3b837a0ecd85,Wing Lee Fish Bar,"57 Greenleaze, Bristol, BS4 2TL, GB",bristol,knowle,wing-lee-fish-bar,nemos-fish-bar-bristol,,bristol,knowle-west-area,https://deliveroo.co.uk/menu/bristol/knowle-west-area/nemos-fish-bar-bristol,76.6,64.0,56.41,,,False,76.6,0.0,False,needs review,True
deliveroo,2616,adc02491-8f81-4191-b9cd-aeb56fac4d62,Noor Restaurant & Takeaway,"6-8 High Street, Bristol, BS5 6DL",bristol,easton,noor-restaurant-takeaway,zara-restaurant-bristol,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/zara-restaurant-bristol,76.49,63.83,59.57,,,False,73.24,3.25,False,needs review,True
deliveroo,125,076816a6-8e5f-4765-b1fe-74b105e14332,Redland Barbers,"11 Zetland Road, Bristol, BS6 7AG, GB",bristol,redland,redland-barbers,redland-tandoori-chandos-road,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/redland-tandoori-chandos-road,76.36,63.64,50.0,,,False,76.36,0.0,False,needs review,True
deliveroo,148,08b6f45c-7cab-463a-8d5e-9081c7ae7e7a,Workout Bristol,"North Street, Bristol, BS3 1JS",bristol,ashton-gate,workout-bristol,nurnaz-bristol-limited-t-acafe-spice-indian-takeaway-and-restaurant,,bristol,ashton-gate,https://deliveroo.co.uk/menu/bristol/ashton-gate/nurnaz-bristol-limited-t-acafe-spice-indian-takeaway-and-restaurant,76.36,63.64,21.95,,,False,76.36,0.0,False,needs review,True
deliveroo,1287,5599acc7-7541-448b-b9ee-c08803561b87,Cafe Rhubarb,"388 Gloucester Road, Bristol, BS7 8TR",bristol,ashley-down,cafe-rhubarb,cafe-dream,,bristol,ashley-down-and-bishopston,https://deliveroo.co.uk/menu/bristol/ashley-down-and-bishopston/cafe-dream,76.36,63.64,63.64,,,False,67.5,8.86,False,needs review,True
deliveroo,1704,716b0d26-9d8d-43f7-8c7b-f3d8be9a21d3,Calypso Kitchen,"3 Gaol Ferry Steps, Bristol, BS1 6WE",bristol,southville,calypso-kitchen,sunra-kitchen-falafel,,bristol,southville-west,https://deliveroo.co.uk/menu/bristol/southville-west/sunra-kitchen-falafel,76.36,63.64,50.0,,,False,76.36,0.0,False,needs review,True
deliveroo,353,171f2ca6-ed6b-44a1-9fbb-32bae8add01d,Bristol Chiropractic,"2 Kellaway Avenue, Bristol, BS6 7XR, GB",bristol,redland,bristol-chiropractic,korean-crunch-bristol,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/korean-crunch-bristol,76.22,63.41,34.15,,,False,72.63,3.59,False,needs review,True
deliveroo,2172,8f4bca94-1fde-4055-afe6-5efa8c32adae,Broomhill Barber Shop,"Broomhill Road, Bristol, BS4 4SB",bristol,broomhill,broomhill-barber-shop,co-op-broomhill-road,,bristol,broomhill-and-brislington,https://deliveroo.co.uk/menu/bristol/broomhill-and-brislington/co-op-broomhill-road,76.22,63.41,58.54,,,False,,999.0,False,needs review,True
deliveroo,3435,e567b883-a569-457b-b5ed-805965816bf4,The Bristol Artisan,"3 Lower Redland Road, Bristol, BS6 6TB",bristol,redland,the-bristol-artisan,pizza-paradise-bristol,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/pizza-paradise-bristol,76.22,63.41,43.9,,,False,74.0,2.22,False,needs review,True
deliveroo,655,2d12a59b-1f4d-4530-a094-5f26ac8aaa8a,Sweet Retreat,"The Gatehouse Hareclive Road, Bristol, BS13 9JN",bristol,headley-park,sweet-retreat,treats,,bristol,headley-park,https://deliveroo.co.uk/menu/bristol/headley-park/treats,76.05,63.16,52.63,,,False,61.0,15.05,False,needs review,True
deliveroo,1160,4dbe6086-d704-4af9-a942-70b8b803b391,Golden Guinea,"19 Guinea Street, Bristol, BS1 6SX",bristol,redcliffe,golden-guinea,limone-ristorante-lower-guinea-street,,bristol,redcliffe-hill,https://deliveroo.co.uk/menu/bristol/redcliffe-hill/limone-ristorante-lower-guinea-street,76.05,63.16,40.0,,,False,66.52,9.53,False,needs review,True
deliveroo,1235,52810ab2-31dd-4d54-859a-0c37595ec778,Bristol Kebab House,"140 Ashley Road, Bristol, BS6 5PA",bristol,st-pauls,bristol-kebab-house,ashley-news-bristol,,bristol,st-pauls-and-st-agnes,https://deliveroo.co.uk/menu/bristol/st-pauls-and-st-agnes/ashley-news-bristol,76.05,63.16,36.84,,,False,71.67,4.38,False,needs review,True
deliveroo,1281,55275f5a-fd39-47bf-92ee-9e560071bbbf,Cafe Local,"Approach Road, Bristol, BS1 6QF",bristol,redcliffe,cafe-local,caffe-oro,,bristol,redcliffe-quarter,https://deliveroo.co.uk/menu/bristol/redcliffe-quarter/caffe-oro,76.05,63.16,63.16,,,False,72.14,3.91,False,needs review,True
deliveroo,1637,6cdcc7c8-12b3-464f-a353-4aae1408a65f,Caffé Rosa,"42 Gilda Parade, Bristol, BS14 9HY",bristol,whitchurch,caff-rosa,debs-cafe,,bristol,whitchurch-area,https://deliveroo.co.uk/menu/bristol/whitchurch-area/debs-cafe,76.05,63.16,33.33,,,False,63.26,12.79,False,needs review,True
deliveroo,2261,94718ca5-270e-4cc8-8bec-f0f0e9eb89e6,masala bazaar,"382-386 Stapleton Road, Bristol, BS5 6NQ",bristol,easton,masala-bazaar,garam-masala-stapleton-road,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/garam-masala-stapleton-road,76.05,63.16,45.0,,,False,63.89,12.16,False,needs review,True
deliveroo,2423,9f2ecb20-bc15-434e-81a5-56a36cfb18c7,House Cafe,,bristol,whitchurch,house-cafe,debs-cafe,,bristol,whitchurch-area,https://deliveroo.co.uk/menu/bristol/whitchurch-area/debs-cafe,76.05,63.16,63.16,,,False,,999.0,False,needs review,True
deliveroo,2428,9fb61807-197c-4fb9-83c6-8999d0b5d528,Treasure Island Sweets,"St Nicholas St, Bristol BS1 1LJ, UK",bristol,broadmead,treasure-island-sweets,bikkle-island,,bristol,broadmead-and-cabot-circus,https://deliveroo.co.uk/menu/bristol/broadmead-and-cabot-circus/bikkle-island,76.05,63.16,45.71,,,False,67.5,8.55,False,needs review,True
deliveroo,2828,bb97b85d-8bad-477e-af53-46b783b255b0,Coral Cafe,"130 Ashley Road, Bristol, BS6 5PA",bristol,st-pauls,coral-cafe,cafe-kino,,bristol,st-pauls-and-st-agnes,https://deliveroo.co.uk/menu/bristol/st-pauls-and-st-agnes/cafe-kino,76.05,63.16,42.11,,,False,72.14,3.91,False,needs review,True
deliveroo,3329,de8e55af-4209-4ff5-a01d-fe1dbbbada8e,Barber Browns,,bristol,broadmead,barber-browns,your-place-and-browns,,bristol,broadmead-and-cabot-circus,https://deliveroo.co.uk/menu/bristol/broadmead-and-cabot-circus/your-place-and-browns,76.05,63.16,52.94,,,False,72.92,3.13,False,needs review,True
deliveroo,873,3b31fc64-1db1-44ab-84c1-a3250ca0b292,the dentists old market,"56 Old Market Street, Bristol",bristol,st-philips,the-dentists-old-market,best-kebab-old-market-43-old-market-street,,bristol,st-philips-and-old-market,https://deliveroo.co.uk/menu/bristol/st-philips-and-old-market/best-kebab-old-market-43-old-market-street,75.93,62.96,52.31,,,False,70.75,5.18,False,needs review,True
deliveroo,968,4130ae8f-3330-4e0f-9adf-2187912c76a5,The Old Market Assembly,"23-25 West Street, Bristol, BS2 0DF",bristol,st-philips,the-old-market-assembly,best-kebab-old-market-43-old-market-street,,bristol,st-philips-and-old-market,https://deliveroo.co.uk/menu/bristol/st-philips-and-old-market/best-kebab-old-market-43-old-market-street,75.93,62.96,52.31,,,False,70.75,5.18,False,needs review,True
deliveroo,1793,76c90f87-4ded-4ff2-858a-88973aab0a99,The Great British Takeaway,"4 Kellaway Avenue, Bristol, BS6 7XR",bristol,golden-hill,the-great-british-takeaway,golden-gate-chinese-takeaway,,bristol,golden-hill,https://deliveroo.co.uk/menu/bristol/golden-hill/golden-gate-chinese-takeaway,75.93,62.96,62.96,,,False,65.59,10.34,False,needs review,True
